Energy_Peak,Energy_Peak.1,Energy_Peak.2,Energy_Peak.3,Energy_Peak.4,Energy_Peak.5,Energy_Peak.6,Energy_Peak.7,Energy_Peak.8,Energy_Peak.9,Energy_Peak.10,Energy_Peak
86500.0,23400.0,35833.333333333336,,,,125353.33333333331,13200000.0,1070000.0,350000.0,15200000.0,14100000.0
53100.0,23745.454545454544,37000.0,,,,185000.0,13600000.0,937000.0,248000.0,42100000.0,14400000.0
62100.0,24090.90909090909,38166.66666666666,,,,767000.0,13400000.0,1320000.0,302000.0,19200000.0,10400000.0
947000.0,24436.36363636364,39333.333333333336,,,,15900.0,13500000.0,1440000.0,347000.0,5530000.0,17300000.0
781000.0,24781.81818181818,40500.0,,,,17600.0,15400000.0,1170000.0,350000.0,6020000.0,9580000.0
948000.0,25127.272727272728,38600.0,,,,19000.0,15100000.0,1060000.0,1090000.0,12700000.0,9460000.0
18700000.0,25472.727272727272,40490.0,,,,438000.0,14500000.0,1030000.0,434000.0,48700000.0,7730000.0
746000.0,25818.181818181816,42380.0,,,,547000.0,15100000.0,249000.0,339000.0,13200000.0,9630000.0
164000.0,26163.636363636364,44270.0,,,,457000.0,15500000.0,280000.0,425000.0,79200000.0,7440000.0
142000.0,26509.090909090908,46160.0,,,,37200000.0,15800000.0,21500000.0,4170000.0,79900000.0,7120000.0
89200.0,26854.545454545456,48050.0,,,,576000.0,16300000.0,272000.0,518000.0,5440000.0,6650000.0
1140000.0,27200.0,49940.0,,,,949000.0,16300000.0,267000.0,531000.0,92200000.0,8650000.0
4010000.0,1753600.0,51830.0,,,,1100000.0,15700000.0,247000.0,539000.0,12700000.0,4910000.0
354000.0,3480000.0,53720.0,,,,930000.0,15500000.0,242000.0,554000.0,50900000.0,5650000.0
592000.0,3090000.0,55610.0,,,,679000.0,15400000.0,239000.0,534000.0,28200000.0,4760000.0
125000.0,28200000.0,57500.0,,,,605000.0,15600000.0,232000.0,588000.0,36600000.0,8790000.0
1390000.0,459000.0,3623750.0,,,,623000.0,16300000.0,269000.0,579000.0,97300000.0,12200000.0
50500000.0,4406000.0,7190000.0,,,,712000.0,14700000.0,246000.0,597000.0,142000000.0,12800000.0
128000.0,8353000.0,4480000.0,,,,607000.0,16200000.0,277000.0,636000.0,128000000.0,12800000.0
922000.0,12300000.0,1770000.0,,,,725000.0,15900000.0,248000.0,5420000.0,26700000.0,6020000.0
49200000.0,80200000.0,45600.0,,,,698000.0,18400000.0,288000.0,636000.0,156000000.0,5120000.0
1090000.0,49400.0,66900.0,,,,474000.0,18200000.0,250000.0,657000.0,,5490000.0
1170000.0,66950.0,59900.0,,,,761000.0,19900000.0,273000.0,689000.0,,8060000.0
1450000.0,84500.0,75000.0,,,,36400000.0,19400000.0,268000.0,732000.0,,18500000.0
1150000.0,191000.0,68600.0,,,,522000.0,17800000.0,283000.0,776000.0,,18600000.0
581000.0,159000.0,78300.0,,,,696000.0,19200000.0,297000.0,728000.0,,9690000.0
1480000.0,7980000.0,70800.0,,,,542000.0,18300000.0,285000.0,611000.0,,8510000.0
592000.0,31000.0,84800.0,,,,611000.0,18500000.0,311000.0,2650000.0,,21200000.0
928000.0,132000.0,74700.0,,,,1230000.0,20800000.0,341000.0,551000.0,,9360000.0
1100000.0,10900.0,41400.0,,,,454000.0,18200000.0,145000.0,605000.0,,15400000.0
564000.0,6470.0,30476.666666666664,,,,603000.0,19100000.0,344000.0,9030000.0,,11800000.0
1170000.0,34235.0,19553.33333333333,,,,272000.0,17200000.0,355000.0,197000.0,,11400000.0
860000.0,62000.0,8630.0,,,,312400.0,18000000.0,158000.0,4970000.0,,18000000.0
1150000.0,89800.0,9490000.0,,,,352800.0,19200000.0,336000.0,8210000.0,,8340000.0
102000.0,135000.0,959000.0,,,,393200.0,19100000.0,332000.0,12000000.0,,21700000.0
8920000.0,175000.0,6650.0,,,,433600.0,22300000.0,655000.0,11700000.0,,34200000.0
1220000.0,49500.0,19600.0,,,,474000.0,19500000.0,171000.0,1270000.0,,33600000.0
128000.0,7540000.0,15000.0,,,,514400.0,21100000.0,336000.0,8350000.0,,25400000.0
2430000.0,67500.0,1220000.0,,,,554800.0,22300000.0,2180000.0,7680000.0,,17900000.0
838000.0,152000.0,262000.0,,,,595200.0,20700000.0,2500000.0,1210000.0,,12600000.0
56400.0,7890.0,1961000.0,,,,635600.0,21900000.0,354000.0,776000.0,,6630000.0
3180000.0,72417.5,3660000.0,,,,676000.0,22300000.0,2520000.0,762000.0,,8330000.0
2240000.0,136945.0,47400.0,,,,706750.0,20000000.0,388000.0,775000.0,,9470000.0
1040000.0,201472.5,78100.0,,,,737500.0,22400000.0,226000.0,803000.0,,102000000.0
756000.0,266000.0,814000.0,,,,768250.0,21400000.0,392000.0,200000.0,,30600000.0
1280000.0,53900.0,679000.0,,,,799000.0,22200000.0,390000.0,815000.0,,71200000.0
1300000.0,624000.0,811000.0,,,,725333.3333333334,23700000.0,1740000.0,801000.0,,71500000.0
1100000.0,4200000.0,44400000.0,,,,651666.6666666666,22800000.0,2890000.0,881000.0,,9020000.0
1820000.0,4830.0,90600.0,,,,578000.0,22300000.0,1800000.0,639000.0,,28400000.0
130000.0,152000000.0,3760000.0,,,,534000.0,22300000.0,1770000.0,182000000.0,,41100000.0
1540000.0,80400.0,66800.0,,,,490000.0,23000000.0,2730000.0,2680000.0,,45900000.0
1560000.0,13840200.0,138000.0,,,,537000.0,23200000.0,2910000.0,1160000.0,,48000000.0
1530000.0,27600000.0,14200000.0,,,,474000.0,21500000.0,1570000.0,4480000.0,,39500000.0
914000.0,9640.0,3830000.0,,,,372500.0,22200000.0,1570000.0,1040000.0,,45500000.0
1080000.0,22754820.0,1250000.0,,,,271000.0,22300000.0,1510000.0,1100000.0,,41700000.0
9610000.0,45500000.0,32800000.0,,,,410000.0,23200000.0,2460000.0,1170000.0,,43200000.0
125000.0,4670000.0,461000.0,,,,327666.6666666667,23300000.0,2850000.0,1260000.0,,9700000.0
2390000.0,125000.0,282000.0,,,,245333.3333333333,22000000.0,1730000.0,3590000.0,,34400000.0
2520000.0,79400.0,249000.0,,,,163000.0,24400000.0,1610000.0,1430000.0,,36400000.0
3140000.0,20200.0,17000000.0,,,,1920000.0,22300000.0,2300000.0,3020000.0,,43800000.0
938000.0,79500.0,1150000.0,,,,2118333.333333333,22900000.0,2220000.0,1340000.0,,32600000.0
1240000.0,66466.66666666667,2780000.0,,,,2316666.6666666665,25000000.0,2100000.0,2230000.0,,53900000.0
81500.0,53433.33333333333,14400000.0,,,,2515000.0,24400000.0,1720000.0,3900000.0,,50400000.0
216000.0,40400.0,16000000.0,,,,2713333.333333333,24200000.0,2660000.0,1370000.0,,50500000.0
317000.0,30400.0,4900000.0,,,,2911666.666666667,23400000.0,1490000.0,1590000.0,,51400000.0
1310000.0,410000.0,14300000.0,,,,3110000.0,20800000.0,1500000.0,1430000.0,,50100000.0
1190000.0,1145000.0,588000000.0,,,,3308333.333333333,22500000.0,1390000.0,1490000.0,,30700000.0
1320000.0,1880000.0,,,,,3506666.666666667,19800000.0,2080000.0,2730000.0,,37800000.0
864000.0,50800.0,,,,,3705000.0,22900000.0,2650000.0,7220000.0,,51400000.0
1410000.0,24000000.0,,,,,3903333.3333333335,19900000.0,2260000.0,2560000.0,,34600000.0
244000.0,1030000.0,,,,,4101666.666666667,20000000.0,2130000.0,1450000.0,,51100000.0
344000.0,8180000.0,,,,,4300000.0,17900000.0,2370000.0,2560000.0,,12500000.0
3980000.0,166000000.0,,,,,3786000.0,21000000.0,2540000.0,2810000.0,,56000000.0
615000.0,48800.0,,,,,3272000.0,21400000.0,1590000.0,3930000.0,,48800000.0
9110000.0,16800000.0,,,,,2758000.0,21200000.0,1810000.0,2180000.0,,12300000.0
1940000.0,77800.0,,,,,2244000.0,22300000.0,1990000.0,3150000.0,,43700000.0
5670000.0,144000000.0,,,,,1730000.0,21800000.0,1160000.0,3090000.0,,179000000.0
1450000.0,2330000.0,,,,,1216000.0,21400000.0,1650000.0,7300000.0,,11700000.0
3600000.0,68400000.0,,,,,702000.0,21500000.0,1630000.0,1960000.0,,11900000.0
229000.0,175000.0,,,,,188000.0,18800000.0,1600000.0,2590000.0,,11400000.0
1970000.0,32700000.0,,,,,1080000.0,19500000.0,2430000.0,5120000.0,,11000000.0
4690000.0,255000.0,,,,,84900.0,21900000.0,1970000.0,10700000.0,,10500000.0
1130000.0,12400000.0,,,,,71800.0,18900000.0,1180000.0,12900000.0,,33800000.0
310000.0,29700000.0,,,,,461400.0,17900000.0,1320000.0,14200000.0,,11200000.0
1280000.0,33000000.0,,,,,851000.0,23600000.0,1550000.0,9820000.0,,10900000.0
991000.0,4570000.0,,,,,459700.0,23100000.0,2600000.0,16400000.0,,12200000.0
1120000.0,27600000.0,,,,,68400.0,24100000.0,2050000.0,8750000.0,,12000000.0
1610000.0,1330000.0,,,,,81400.0,25300000.0,1530000.0,7370000.0,,14400000.0
821000.0,66600000.0,,,,,211000.0,19500000.0,2100000.0,7720000.0,,11200000.0
9570000.0,3260000.0,,,,,175000.0,18100000.0,2170000.0,7320000.0,,9440000.0
357000.0,,,,,,139000.0,27000000.0,1560000.0,6550000.0,,15500000.0
1020000.0,,,,,,103000.0,25500000.0,2280000.0,7650000.0,,44900000.0
9690000.0,,,,,,1190000.0,25600000.0,1410000.0,6320000.0,,13400000.0
157000000.0,,,,,,176000.0,24100000.0,2040000.0,7290000.0,,42600000.0
725000.0,,,,,,159000.0,23100000.0,2030000.0,8000000.0,,42500000.0
27600000.0,,,,,,918000.0,23600000.0,1690000.0,13100000.0,,40400000.0
8800000.0,,,,,,799000.0,21500000.0,2380000.0,13600000.0,,52400000.0
21500000.0,,,,,,130000.0,19500000.0,1880000.0,16400000.0,,42300000.0
64400000.0,,,,,,69800.0,22100000.0,2020000.0,11100000.0,,42300000.0
3410000.0,,,,,,212000.0,19800000.0,1530000.0,9440000.0,,41800000.0
18300000.0,,,,,,581000.0,22400000.0,2010000.0,11400000.0,,44300000.0
2940000.0,,,,,,531000.0,21300000.0,1990000.0,9270000.0,,46600000.0
66000000.0,,,,,,532000.0,25000000.0,1350000.0,8320000.0,,46000000.0
144000000.0,,,,,,509000.0,25800000.0,1220000.0,13100000.0,,46000000.0
344000000.0,,,,,,66000.0,26900000.0,1760000.0,9000000.0,,45500000.0
,,,,,,75300.0,25600000.0,1270000.0,8670000.0,,46500000.0
,,,,,,653000.0,28800000.0,2000000.0,9550000.0,,47400000.0
,,,,,,19200000.0,30200000.0,345000.0,7710000.0,,41900000.0
,,,,,,9643350.0,26500000.0,1070000.0,8310000.0,,43500000.0
,,,,,,86700.0,25600000.0,2030000.0,3380000.0,,47900000.0
,,,,,,849000.0,28800000.0,4240000.0,7550000.0,,46900000.0
,,,,,,1260000.0,21700000.0,1760000.0,7770000.0,,46400000.0
,,,,,,1240000.0,21800000.0,1370000.0,8940000.0,,48800000.0
,,,,,,1190000.0,23700000.0,3560000.0,6920000.0,,48100000.0
,,,,,,966000.0,19800000.0,2020000.0,12000000.0,,46000000.0
,,,,,,892000.0,20700000.0,1470000.0,11100000.0,,51100000.0
,,,,,,809666.6666666666,21900000.0,1510000.0,14300000.0,,49600000.0
,,,,,,727333.3333333334,26300000.0,1510000.0,17700000.0,,51700000.0
,,,,,,645000.0,24200000.0,1590000.0,15800000.0,,50300000.0
,,,,,,565000.0,25300000.0,2320000.0,13900000.0,,51500000.0
,,,,,,321800.0,26900000.0,1460000.0,8860000.0,,50400000.0
,,,,,,78600.0,27600000.0,1660000.0,10600000.0,,49700000.0
,,,,,,181800.0,27600000.0,1330000.0,16100000.0,,47600000.0
,,,,,,285000.0,22200000.0,1300000.0,11900000.0,,47800000.0
,,,,,,30400000.0,25700000.0,1830000.0,12000000.0,,48000000.0
,,,,,,18900000.0,29700000.0,1670000.0,7630000.0,,47400000.0
,,,,,,16825000.0,25700000.0,1600000.0,10600000.0,,47300000.0
,,,,,,14750000.0,24400000.0,2320000.0,11800000.0,,47600000.0
,,,,,,12675000.0,25500000.0,2250000.0,19000000.0,,46300000.0
,,,,,,10600000.0,29700000.0,2340000.0,11300000.0,,46600000.0
,,,,,,218000.0,26900000.0,2590000.0,17500000.0,,40300000.0
,,,,,,55200.0,21300000.0,2370000.0,16700000.0,,35300000.0
,,,,,,194000.0,25000000.0,2750000.0,8440000.0,,36100000.0
,,,,,,51400.0,24400000.0,1940000.0,10900000.0,,39700000.0
,,,,,,18400000.0,25700000.0,2860000.0,18100000.0,,42600000.0
,,,,,,49500000.0,28600000.0,2200000.0,16700000.0,,28000000.0
,,,,,,15700000.0,23900000.0,1980000.0,15200000.0,,10400000.0
,,,,,,22600000.0,24600000.0,1930000.0,16200000.0,,13000000.0
,,,,,,22500000.0,24000000.0,4230000.0,19400000.0,,35100000.0
,,,,,,18700000.0,25800000.0,2650000.0,13900000.0,,15900000.0
,,,,,,20300000.0,26400000.0,2740000.0,16100000.0,,34100000.0
,,,,,,13700000.0,27900000.0,3500000.0,14500000.0,,37100000.0
,,,,,,46100000.0,24600000.0,1950000.0,18800000.0,,
,,,,,,21200000.0,26500000.0,1700000.0,21800000.0,,
,,,,,,810000.0,27400000.0,1800000.0,21000000.0,,
,,,,,,15500000.0,25300000.0,1850000.0,10000000.0,,
,,,,,,44400000.0,28200000.0,3580000.0,11700000.0,,
,,,,,,1120000.0,27700000.0,2280000.0,559000.0,,
,,,,,,21800000.0,29200000.0,1600000.0,23600000.0,,
,,,,,,732000.0,26700000.0,424000.0,21000000.0,,
,,,,,,46900000.0,28900000.0,394000.0,12200000.0,,
,,,,,,1530000.0,33700000.0,2880000.0,9270000.0,,
,,,,,,1450000.0,28200000.0,1930000.0,10400000.0,,
,,,,,,61200000.0,31100000.0,2250000.0,8690000.0,,
,,,,,,649000.0,28100000.0,1940000.0,9450000.0,,
,,,,,,560000.0,30600000.0,1960000.0,9140000.0,,
,,,,,,1480000.0,33100000.0,1800000.0,9230000.0,,
,,,,,,24000000.0,32100000.0,3050000.0,7490000.0,,
,,,,,,1910000.0,31600000.0,1950000.0,2350000.0,,
,,,,,,28600000.0,34600000.0,2020000.0,9770000.0,,
,,,,,,26000000.0,32900000.0,1800000.0,9880000.0,,
,,,,,,316000.0,30800000.0,87100000.0,10800000.0,,
,,,,,,20500000.0,31500000.0,961000.0,26300000.0,,
,,,,,,317000.0,32100000.0,1690000.0,9020000.0,,
,,,,,,34700000.0,33900000.0,1650000.0,8960000.0,,
,,,,,,54100000.0,31100000.0,1490000.0,16900000.0,,
,,,,,,434000.0,38300000.0,943000.0,12600000.0,,
,,,,,,57600000.0,30800000.0,1670000.0,12100000.0,,
,,,,,,55400000.0,29300000.0,1110000.0,9770000.0,,
,,,,,,1480000.0,30200000.0,1830000.0,28700000.0,,
,,,,,,38200000.0,26100000.0,1830000.0,11300000.0,,
,,,,,,38700000.0,32500000.0,1030000.0,17200000.0,,
,,,,,,742000.0,26200000.0,1290000.0,18100000.0,,
,,,,,,48000000.0,30500000.0,396000.0,9320000.0,,
,,,,,,80100000.0,30700000.0,476000.0,10800000.0,,
,,,,,,172000000.0,30400000.0,470000.0,11200000.0,,
,,,,,,200000000.0,29200000.0,489000.0,20000000.0,,
,,,,,,16000000.0,33400000.0,431000.0,11800000.0,,
,,,,,,78200000.0,34900000.0,670000.0,15600000.0,,
,,,,,,23300000.0,32600000.0,470000.0,20600000.0,,
,,,,,,504000.0,34600000.0,1390000.0,11300000.0,,
,,,,,,17600000.0,32900000.0,1550000.0,13300000.0,,
,,,,,,444000.0,32900000.0,1050000.0,15300000.0,,
,,,,,,434000.0,38600000.0,636000.0,12100000.0,,
,,,,,,458000.0,34900000.0,2500000.0,13000000.0,,
,,,,,,500000.0,34900000.0,652000.0,18700000.0,,
,,,,,,435000.0,34800000.0,657000.0,13500000.0,,
,,,,,,5790000.0,35300000.0,1680000.0,14900000.0,,
,,,,,,3181000.0,35700000.0,1780000.0,11100000.0,,
,,,,,,572000.0,37600000.0,2590000.0,8750000.0,,
,,,,,,546000.0,40500000.0,2610000.0,19500000.0,,
,,,,,,23400000.0,38600000.0,411000.0,30900000.0,,
,,,,,,10500000.0,34800000.0,1100000.0,25000000.0,,
,,,,,,813000.0,37800000.0,959000.0,20000000.0,,
,,,,,,20300000.0,45000000.0,2960000.0,9830000.0,,
,,,,,,17700000.0,37200000.0,344000.0,13600000.0,,
,,,,,,531000.0,36800000.0,820000.0,11900000.0,,
,,,,,,539000.0,37100000.0,1070000.0,17400000.0,,
,,,,,,21600000.0,41900000.0,19500000.0,13500000.0,,
,,,,,,1010000.0,35700000.0,1060000.0,11200000.0,,
,,,,,,18600000.0,35300000.0,1470000.0,12800000.0,,
,,,,,,567000.0,35300000.0,1720000.0,11200000.0,,
,,,,,,536000.0,35300000.0,2300000.0,26700000.0,,
,,,,,,23600000.0,37000000.0,2200000.0,21900000.0,,
,,,,,,575000.0,37400000.0,1840000.0,11600000.0,,
,,,,,,16600000.0,35600000.0,983000.0,11900000.0,,
,,,,,,570000.0,37600000.0,1180000.0,11800000.0,,
,,,,,,627000.0,32600000.0,38000000.0,11500000.0,,
,,,,,,664000.0,35200000.0,1310000.0,11700000.0,,
,,,,,,17700000.0,35300000.0,1110000.0,141000000.0,,
,,,,,,16400000.0,36600000.0,1180000.0,10900000.0,,
,,,,,,18100000.0,37000000.0,1160000.0,11400000.0,,
,,,,,,15200000.0,34100000.0,1880000.0,11200000.0,,
,,,,,,743000.0,37200000.0,1530000.0,10800000.0,,
,,,,,,782000.0,37000000.0,1580000.0,10600000.0,,
,,,,,,21800000.0,39900000.0,2340000.0,21100000.0,,
,,,,,,10100000.0,38900000.0,3310000.0,20700000.0,,
,,,,,,793000.0,40500000.0,2730000.0,14400000.0,,
,,,,,,1980000.0,36900000.0,2870000.0,12900000.0,,
,,,,,,744000.0,41200000.0,2740000.0,18700000.0,,
,,,,,,1460000.0,40200000.0,2890000.0,14000000.0,,
,,,,,,777000.0,38900000.0,2170000.0,13000000.0,,
,,,,,,832000.0,42100000.0,2290000.0,20000000.0,,
,,,,,,845000.0,38700000.0,3550000.0,12500000.0,,
,,,,,,810000.0,42000000.0,2450000.0,11600000.0,,
,,,,,,900000.0,41700000.0,2160000.0,11200000.0,,
,,,,,,926000.0,43400000.0,2350000.0,11500000.0,,
,,,,,,904000.0,40400000.0,2230000.0,10100000.0,,
,,,,,,14100000.0,39700000.0,2720000.0,10200000.0,,
,,,,,,2590000.0,38200000.0,2760000.0,9990000.0,,
,,,,,,5640000.0,37400000.0,2270000.0,10600000.0,,
,,,,,,2660000.0,34800000.0,1800000.0,10400000.0,,
,,,,,,2800000.0,36100000.0,2140000.0,11200000.0,,
,,,,,,51900000.0,34800000.0,2110000.0,9640000.0,,
,,,,,,2030000.0,40900000.0,2000000.0,10200000.0,,
,,,,,,44200000.0,35400000.0,2990000.0,11700000.0,,
,,,,,,1810000.0,34400000.0,1820000.0,10300000.0,,
,,,,,,1680000.0,38900000.0,1660000.0,12000000.0,,
,,,,,,1870000.0,37300000.0,2610000.0,12100000.0,,
,,,,,,3680000.0,38300000.0,1990000.0,11300000.0,,
,,,,,,2160000.0,31400000.0,2070000.0,11400000.0,,
,,,,,,1990000.0,34800000.0,2170000.0,8570000.0,,
,,,,,,2470000.0,37600000.0,106000000.0,12600000.0,,
,,,,,,2130000.0,39000000.0,53000000.0,10300000.0,,
,,,,,,2290000.0,37200000.0,1970000.0,8780000.0,,
,,,,,,2190000.0,37100000.0,1980000.0,10400000.0,,
,,,,,,2020000.0,30600000.0,13900000.0,13000000.0,,
,,,,,,2060000.0,32600000.0,134000000.0,17200000.0,,
,,,,,,2060000.0,36400000.0,45500000.0,10500000.0,,
,,,,,,20800000.0,30900000.0,89100000.0,11000000.0,,
,,,,,,2480000.0,35100000.0,40100000.0,8470000.0,,
,,,,,,20500000.0,35500000.0,40100000.0,9520000.0,,
,,,,,,2520000.0,33300000.0,11400000.0,14600000.0,,
,,,,,,2630000.0,36300000.0,,9870000.0,,
,,,,,,2270000.0,34300000.0,,10100000.0,,
,,,,,,2640000.0,33400000.0,,9860000.0,,
,,,,,,2520000.0,32000000.0,,15800000.0,,
,,,,,,2510000.0,39800000.0,,19200000.0,,
,,,,,,2530000.0,31800000.0,,15600000.0,,
,,,,,,3260000.0,33400000.0,,8790000.0,,
,,,,,,3240000.0,33300000.0,,12500000.0,,
,,,,,,16700000.0,38000000.0,,11100000.0,,
,,,,,,3500000.0,35700000.0,,9660000.0,,
,,,,,,3940000.0,32700000.0,,7880000.0,,
,,,,,,3120000.0,33700000.0,,10700000.0,,
,,,,,,2760000.0,41200000.0,,7050000.0,,
,,,,,,13800000.0,34500000.0,,17200000.0,,
,,,,,,4660000.0,34200000.0,,26900000.0,,
,,,,,,9020000.0,37200000.0,,23000000.0,,
,,,,,,2090000.0,34200000.0,,9510000.0,,
,,,,,,19100000.0,34100000.0,,26200000.0,,
,,,,,,10700000.0,35800000.0,,23800000.0,,
,,,,,,15500000.0,34400000.0,,26100000.0,,
,,,,,,1880000.0,36000000.0,,22300000.0,,
,,,,,,7750000.0,31100000.0,,7700000.0,,
,,,,,,7520000.0,34800000.0,,9470000.0,,
,,,,,,6390000.0,35100000.0,,29100000.0,,
,,,,,,10500000.0,31200000.0,,13400000.0,,
,,,,,,7130000.0,34300000.0,,13000000.0,,
,,,,,,2730000.0,28900000.0,,27400000.0,,
,,,,,,15000000.0,32800000.0,,8960000.0,,
,,,,,,8450000.0,34800000.0,,14600000.0,,
,,,,,,9620000.0,34100000.0,,17200000.0,,
,,,,,,11500000.0,36500000.0,,8080000.0,,
,,,,,,14600000.0,36900000.0,,8930000.0,,
,,,,,,16000000.0,34000000.0,,12800000.0,,
,,,,,,11900000.0,33500000.0,,20800000.0,,
,,,,,,8570000.0,38500000.0,,7830000.0,,
,,,,,,5080000.0,34900000.0,,25600000.0,,
,,,,,,10900000.0,35200000.0,,7930000.0,,
,,,,,,12800000.0,34700000.0,,8810000.0,,
,,,,,,14100000.0,22100000.0,,10100000.0,,
,,,,,,40800000.0,22800000.0,,28100000.0,,
,,,,,,16100000.0,26000000.0,,15500000.0,,
,,,,,,11800000.0,31200000.0,,7510000.0,,
,,,,,,18000000.0,35400000.0,,11900000.0,,
,,,,,,26000000.0,32800000.0,,28400000.0,,
,,,,,,12400000.0,25600000.0,,8990000.0,,
,,,,,,20600000.0,29400000.0,,30900000.0,,
,,,,,,19600000.0,32200000.0,,8670000.0,,
,,,,,,26900000.0,31700000.0,,16400000.0,,
,,,,,,9550000.0,33100000.0,,18400000.0,,
,,,,,,34200000.0,28300000.0,,20400000.0,,
,,,,,,10300000.0,34800000.0,,24800000.0,,
,,,,,,32300000.0,34600000.0,,34100000.0,,
,,,,,,7980000.0,34800000.0,,19400000.0,,
,,,,,,57500000.0,33500000.0,,21300000.0,,
,,,,,,15100000.0,28100000.0,,24800000.0,,
,,,,,,15000000.0,35700000.0,,23000000.0,,
,,,,,,15200000.0,36100000.0,,30600000.0,,
,,,,,,10900000.0,29600000.0,,36400000.0,,
,,,,,,21300000.0,30600000.0,,17700000.0,,
,,,,,,14600000.0,28500000.0,,52000000.0,,
,,,,,,9540000.0,34600000.0,,19900000.0,,
,,,,,,8310000.0,26200000.0,,13400000.0,,
,,,,,,14800000.0,30400000.0,,9590000.0,,
,,,,,,10100000.0,32100000.0,,8440000.0,,
,,,,,,10500000.0,24600000.0,,7610000.0,,
,,,,,,16800000.0,24200000.0,,8630000.0,,
,,,,,,37500000.0,27800000.0,,23300000.0,,
,,,,,,44700000.0,27300000.0,,12800000.0,,
,,,,,,40900000.0,24800000.0,,9660000.0,,
,,,,,,17500000.0,35700000.0,,8500000.0,,
,,,,,,10700000.0,28200000.0,,8710000.0,,
,,,,,,2880000.0,23600000.0,,8470000.0,,
,,,,,,2600000.0,25700000.0,,9150000.0,,
,,,,,,2640000.0,39400000.0,,8900000.0,,
,,,,,,2750000.0,35000000.0,,11600000.0,,
,,,,,,2280000.0,33600000.0,,7890000.0,,
,,,,,,2050000.0,32000000.0,,4210000.0,,
,,,,,,1930000.0,64700000.0,,3730000.0,,
,,,,,,2810000.0,36300000.0,,8290000.0,,
,,,,,,3920000.0,36100000.0,,7420000.0,,
,,,,,,10300000.0,34200000.0,,1910000.0,,
,,,,,,2360000.0,64300000.0,,1550000.0,,
,,,,,,12400000.0,37300000.0,,921000.0,,
,,,,,,32900000.0,68400000.0,,975000.0,,
,,,,,,18100000.0,39700000.0,,747000.0,,
,,,,,,24500000.0,37300000.0,,8790000.0,,
,,,,,,21200000.0,27000000.0,,1540000.0,,
,,,,,,48800000.0,52500000.0,,992000.0,,
,,,,,,11200000.0,67900000.0,,4670000.0,,
,,,,,,16300000.0,34800000.0,,1150000.0,,
,,,,,,18700000.0,26500000.0,,4990000.0,,
,,,,,,7100000.0,66900000.0,,1230000.0,,
,,,,,,7710000.0,27500000.0,,1030000.0,,
,,,,,,14400000.0,64800000.0,,2590000.0,,
,,,,,,8820000.0,50000000.0,,564000.0,,
,,,,,,9120000.0,27400000.0,,1070000.0,,
,,,,,,19000000.0,36300000.0,,2340000.0,,
,,,,,,23000000.0,58000000.0,,2720000.0,,
,,,,,,12400000.0,53600000.0,,4800000.0,,
,,,,,,12600000.0,64200000.0,,3520000.0,,
,,,,,,9810000.0,37800000.0,,4150000.0,,
,,,,,,29600000.0,66900000.0,,964000.0,,
,,,,,,13700000.0,29600000.0,,1950000.0,,
,,,,,,10400000.0,37300000.0,,4760000.0,,
,,,,,,11500000.0,35600000.0,,1770000.0,,
,,,,,,8920000.0,30200000.0,,1230000.0,,
,,,,,,8380000.0,40300000.0,,667000.0,,
,,,,,,22400000.0,64500000.0,,1010000.0,,
,,,,,,13900000.0,29300000.0,,618000.0,,
,,,,,,12500000.0,67300000.0,,1330000.0,,
,,,,,,13300000.0,31100000.0,,802000.0,,
,,,,,,10900000.0,69000000.0,,880000.0,,
,,,,,,11500000.0,37300000.0,,949000.0,,
,,,,,,14300000.0,30900000.0,,564000.0,,
,,,,,,14800000.0,34400000.0,,714000.0,,
,,,,,,19900000.0,32900000.0,,728000.0,,
,,,,,,27600000.0,30900000.0,,641000.0,,
,,,,,,13800000.0,32400000.0,,937000.0,,
,,,,,,2540000.0,30600000.0,,2900000.0,,
,,,,,,18100000.0,53700000.0,,5380000.0,,
,,,,,,15200000.0,31200000.0,,9170000.0,,
,,,,,,14600000.0,31400000.0,,2390000.0,,
,,,,,,12200000.0,37800000.0,,2190000.0,,
,,,,,,31100000.0,34700000.0,,2500000.0,,
,,,,,,25700000.0,33900000.0,,14500000.0,,
,,,,,,18700000.0,29000000.0,,3270000.0,,
,,,,,,38700000.0,35300000.0,,630000.0,,
,,,,,,34800000.0,38400000.0,,8520000.0,,
,,,,,,30100000.0,50500000.0,,2550000.0,,
,,,,,,25200000.0,48700000.0,,2880000.0,,
,,,,,,30400000.0,50400000.0,,3100000.0,,
,,,,,,34900000.0,32700000.0,,548000.0,,
,,,,,,31400000.0,31000000.0,,7540000.0,,
,,,,,,20400000.0,35200000.0,,5480000.0,,
,,,,,,22300000.0,39700000.0,,6370000.0,,
,,,,,,21400000.0,55500000.0,,9470000.0,,
,,,,,,17500000.0,30600000.0,,9240000.0,,
,,,,,,28800000.0,52600000.0,,7100000.0,,
,,,,,,24500000.0,53900000.0,,8850000.0,,
,,,,,,30000000.0,52300000.0,,13400000.0,,
,,,,,,26400000.0,44300000.0,,3380000.0,,
,,,,,,36200000.0,32600000.0,,10100000.0,,
,,,,,,36900000.0,39200000.0,,8680000.0,,
,,,,,,33100000.0,37900000.0,,7940000.0,,
,,,,,,29300000.0,33800000.0,,5790000.0,,
,,,,,,29300000.0,36800000.0,,12400000.0,,
