Counts_envelope_Central_moment_5th_order,Counts_envelope_Central_moment_5th_order.1,Counts_envelope_Central_moment_5th_order.2,Counts_envelope_Central_moment_5th_order.3,Counts_envelope_Central_moment_5th_order.4,Counts_envelope_Central_moment_5th_order.5,Counts_envelope_Central_moment_5th_order.6,Counts_envelope_Central_moment_5th_order.7,Counts_envelope_Central_moment_5th_order.8,Counts_envelope_Central_moment_5th_order.9,Counts_envelope_Central_moment_5th_order.10,Counts_envelope_Central_moment_5th_order
2333102.278322234,98757.1225780734,-124456.5118472675,,-8191793.205203776,-20498908.387461208,-7168.23184925695,-17014807.114681233,10538033.895450749,13143443459.935753,-3686851.017007616,-13361538.96863745
860388.795295074,87784.10895828746,-248913.023694535,,3000899.4478175803,1565209.6288499152,-6371.761643783966,-23600533.922561515,39032455.71365023,26279584826.898167,1652337.771478925,-15705002.538965965
-1251.208128968443,76811.09533850156,185346.48723689164,,-2058733.4634818097,-16891855.017799288,-5575.291438310982,-14611612.565487215,33566257.42537131,39415726193.86059,8997893.302363731,-7333593.026336465
182867.7341343104,65838.0817187156,2.1883378581307107,,21134595.729815777,16845833.115771763,-4778.821232837998,-14808232.85905071,-26568926.144959383,3224191.2829213734,16343448.833248535,4676468.348792038
104036.03417021586,54865.06809892971,1.4588919054059215,,9070556.476405704,-8908730.927572228,-3982.3510273650136,-11972466.854685014,-39712952.81428116,6516.209043550844,-115345.33195926524,9124733.087865628
-17993.118847011592,43892.05447914376,0.729445952681133,,33552810.29593729,-36418732.41049256,-3185.880821892028,-4201432.695261361,-54590328.60985828,0.0,1.1175870895385742e-08,-43974.54287401793
-25389.485733838814,32919.0408593578,-4.365574568510056e-11,,57562399.4858986,-13133123.150920326,-2389.4106164190453,-4537580.74138714,44210702.30133668,7.916241884231567e-09,-2749986.1590736806,-1125298.8786405553
258558.71234849727,21946.027239571908,-1347014.894723825,,101495042.49123605,-356224.51727913355,-1592.9404109460593,-6051229.208395045,65814387.15411236,1.1175870895385742e-08,0.0,-1324028.3010188004
90391.38739631847,10973.013619785954,-2694029.78944765,,126495802499.2306,-2939244.0894824234,-796.4702054730733,-4774524.375726949,1062440.796525958,-403090.5901427547,-550813.8173775692,-3005189.2028095173
727454.7713245178,7.275957614183426e-11,-4041044.6841714745,,,-14457901.264542911,-9.09494701772928e-11,-3570225.811826177,-8791060.64876057,-303986.4925405826,0.0,-21197855.13017143
-246463.1807580944,-124358.81985890552,-5388059.5788953,,,-12792859.315940144,-4.80213202536106e-10,-1464165.960319916,-771179.4521922325,233858.7170420073,8792903.223161193,-3444828.088740662
20234551.642218404,-248717.6397178111,-6735074.473619125,,,-27596298.73160015,-8.69476934894919e-10,-4563218.208724328,1.862645149230957e-09,10551.035577593912,14192381.102987062,1258643.6550557923
-162.60295511086755,-411027.01164680015,-8082089.368342949,,,-7955978.403299008,-1.2587406672537327e-09,-5320721.694508528,9.89530235528946e-10,296.44426417857005,5707139.363463866,-4110977.0846127695
-5.96855898038485e-13,-1.382431946694851e-10,-313389514.1812578,,,-14615519.427955758,-1.648004399612546e-09,-12542056.596279508,1.1641532182693479e-10,-139855.51370953998,1560455.7030069986,-18060339.973480705
245142.0498317128,-783644.171343882,-235042135.6359433,,,-11373528.610632,-2.0372681319713593e-09,-10233446.960163215,-27026799.549804945,0.0,95572.55413147234,21323245.02655465
335172.4793466191,-1026437.3545153642,-156694757.0906289,,,-13314049.57141103,-575400.0101469085,-7886087.401490526,-81544767.37171634,3.2014213502407074e-10,2949692.0381246083,14301653.30985881
436701.0446741793,-1269230.5376868465,-78347378.54531443,,,-15919961.25363705,-1150800.020293815,-22984195.459068365,-35209918.83803149,6.402842700481415e-10,3671076.201592459,2603837.288025141
2649755.287497837,-1512023.7208583285,0.0,,,-16001846.583810965,-1726200.0304407214,-32588654.40560358,-68639571.88161957,0.0,-21913968.66187938,30127453.885059085
199903142.86859643,-1754816.9040298108,-4.6566128730773926e-09,,,-24370178.39543229,-2301600.040587628,-35516152.51307432,1409418.1474306197,20622.36806120184,-3580207.506050263,3946693.4862569934
-776954469.7146608,-1997610.087201293,69319869.5699419,,,-11676935.53707398,-2877000.0507345344,-48559108.90981818,12518259.84912732,-93441.30017995046,-24077146.925356835,34722818.36952087
-6434252.259098829,-2240403.2703727754,24556.27735215264,,,-15401832.104366044,-3452400.0608814405,-30127642.91154729,-2101394.325325272,15035.313897427985,-7988418.4926855555,28574176.551009487
226529076.3474043,-2483196.453544257,23437.859368623253,,,-11934873.459219877,-4027800.071028347,-75693922.50943229,6265417.448678219,6102.655874016385,-12035990.043222612,22579599.247553192
0.0,-2725989.6367157395,-19524959.277151726,,,-2918222.310643772,-4603200.081175254,-64357018.99265004,-37165082.44784245,-745540.59906084,-20061904.033344448,75613547.86916514
0.0,-2968782.819887222,-13016639.518101152,,,-25943483.766150497,-5178600.09132216,-61335646.46755608,-29282464.403248142,-140499.7931624805,-2.561137080192566e-09,76185875.0052489
591501713.0309752,-3211576.003058704,-6508319.759050576,,,-50699452.66487802,-5754000.101469067,-50615613.22278184,-38446649.0040244,-47911.5045395674,2.3283064365386963e-09,60387408.85768645
296100665.5166426,-3454369.1862301864,-8.731149137020111e-11,,,-2085269.5765007343,-6329400.1116159735,-34546400.56796252,-25506007.009824544,-27583.502996756008,-5110914.789330485,206712723.68433607
699618.0023098964,-3697162.3694016687,0.0,,,-4493250.51200385,-6904800.121762879,-46948591.17846812,-14768121.957382793,-7255.501453944616,-4087957.248569136,66722452.60223847
-437242.8248136447,-3939955.552573151,34674546.60923997,,,-14950333.810183257,-7480200.131909786,-32013502.87357233,16433688.28269034,-1.3415046851150692e-11,8917368.734079832,78120380.94788589
7226040.926816519,-4182748.735744633,13317004.299542258,,,-13390373.972994972,-8055600.142056692,-59361915.67821618,-300402.6638669909,-10504659.33953785,1056455.711139013,53420905.34496071
-331000.9361451768,-4031343.1111058537,9.313225746154783e-10,,,-28892500.079046305,-8631000.152203599,-68033731.79900585,-13466.860848301005,0.0,-5020582.155267972,29317962.27775192
516577.7407867664,-3879937.486467074,-1702111.784934119,,,-8666696.66483697,-9206400.162350506,-58228844.02424554,-579354.5428977691,2934548.3765474674,-11097620.021674955,1128322.032924069
10642.100859429656,-3728531.861828295,2.7284841053187847e-11,,,-24852777.939942334,-9781800.172497412,-36776175.467993125,-746039.8250019359,2470105.977187428,-4944428.980035718,155519872.367313
38179.43473003265,-3577126.237189516,-23974699.624958474,,,-24677477.86038472,-10357200.18264432,-36974827.11914118,-912725.1071061027,2005663.577827388,1208762.0616035194,102034885.07314776
40404.85546440723,-3425720.6125507364,-47949399.24991695,,,-12312014.698833328,-10932600.192791224,-49230652.82428338,-1079410.3892102698,547982.0712764683,-14866820.053743562,79464958.10551323
33181176.04496138,-3274314.9879119573,-42700290.59748065,,,20632460.323481712,-11508000.202938132,-75770837.08085078,-1246095.6713144365,1870768.319324389,1112987319.6131308,135657058.9971317
74533.74243050133,-3122909.363273178,-37451181.945044346,,,-21993075.04450381,-12083400.21308504,-56475162.95236413,0.0,-1435538.4770269066,-5939242.893164626,114865256.21419267
156741.78378752476,-2971503.738634399,-32202073.29260805,,,-24021831.409737784,-12658800.223231943,-72899026.64032151,28667114.48960969,693161.4545619263,32075526.000828832,86863672.96918386
44262970.321036,-2820098.11399562,-16101036.646304024,,,-39878458.91638304,-10850400.191341668,-79308070.01105034,-17727173.433392446,18197.158280051262,-608580.6300535962,36703692.69537952
10484280.32496798,-2668692.4893568405,-6.693881005048752e-10,,,-46560284.60402435,-9042000.159451388,-75905654.1258564,-8863586.716696223,-21852.606749791525,23828295.999878123,53151067.832358696
70953.07607057522,-2517286.864718061,-279.41712179329056,,,-20153049.432885665,-7233600.127561111,-101219517.6558466,7.563394355258879e-15,0.0,-1776212.6826609771,38276642.83649065
39769.90104806091,-2365881.240079282,546587.348663421,,,-12002926.41783888,-5425200.095670833,-71521661.42677017,0.0,471284.9738385392,-5209090.83012524,182508272.97063613
1005664.1616129484,-2214475.6154405028,4950.244634285648,,,5839223.43599162,-3616800.063780556,-59833176.67155767,-48.08359571018901,0.0,-18970872.8584054,144558060.884231
334259.98995292647,-2063069.990801724,-4.7073456244106644e-14,,,-17077371.1857116,-1808400.031890279,-81097144.64604227,-1.99714487094803e-20,12473.55434811015,-14079169.553798994,79319055.48428878
782820.8085361843,-1911664.366162944,1274.2506931038529,,,-6719300.200351207,-4.774847184307873e-12,-73288761.72326848,0.0,24947.1086962203,-14745261.121748462,52089330.030646846
722462.4613316646,-1760258.741524165,676513.2302553948,,,-15760123.08541144,96439.82801844654,-85329243.44373867,0.0,37420.66304433045,-17438429.013938762,61238238.48136859
19143.7903665987,-1608853.116885386,-182.79350534851912,,,-13940437.597496543,192879.65603689308,-84138217.93034339,0.0,-3.4924596548080444e-10,-12980496.65514454,53324648.10287172
558492.1001872739,-1457447.4922466064,301181.1491910944,,,-5545879.684884951,289319.4840553396,-59974300.22298314,-123031.35630304804,-2.1221543041368326e-10,-11523649.90194973,97088739.57726556
115332.11000890264,-1306041.8676078273,150590.5745955472,,,-8015079.257848688,385759.31207378616,-43379572.83349576,158183.44593861667,-7.518489534656207e-11,-12010571.409015588,72330554.0055606
8716050.18642887,-1154636.2429690482,-4.320099833421409e-12,,,-5835488.565336693,482199.1400922327,-21719870.85061785,202071.51145407057,6.184563972055912e-11,-10720205.600511616,136763035.86959147
353761.12528798275,-1003230.6183302688,4901.670963498525,,,-9011643.360456666,464194.38125243154,-36434761.80714499,-7537.353859581934,3.259629011154175e-09,-10735791.273967274,161380131.97925586
321543.95044835506,-851824.9936914896,11261508.124226348,,,-20472979.78059374,446189.6224126305,-63083983.13907132,-2471.407757794549,-1.1823431123048067e-11,-15383678.282116111,95778313.1013593
738036.3513796082,-700419.3690527105,1.164153218269348e-09,,,-27224966.880860403,428184.8635728293,-32000709.068540853,977.5539272706822,587765.035651366,-15251787.40292267,165088235.55779296
1407544.9494730516,-549013.7444139309,1694.7161062191187,,,-8900247.010658948,410180.1047330282,-47431346.93129032,17146.37687620949,-2930410.986887585,-10532008.35049481,265846980.614232
5207829.979808041,-397608.11977515183,-1.7763568394002505e-13,,,-8432378.515753461,392175.3458932271,-60915234.64217275,18372.14334776796,-250433.62159420724,-12479757.09946074,175047360.8339185
1625378.6399163248,-246202.4951363728,-1.1842378929335001e-13,,,-5156086.43743489,374170.587053426,-94705280.05092251,9245047.682332791,-87035.36634916104,-12190992.662308091,388680268.6370238
1652980.1141499258,-94796.87049759366,-5.921189464667502e-14,,,1521540.327581774,356165.8282136249,-67035789.002731815,105874.19210610913,33141.01197832636,-11938688.95694957,337654748.5131806
855298.2521902501,56608.75414118557,0.0,,,-783526.9108181929,338161.06937382376,-76373298.73490222,9075.94800981744,-120.23163530613913,-12379588.343116056,195271066.7562928
1946792.591576442,13076.940456758615,208664.54153874,,,1406878.813906141,320156.31053402263,-50080597.24874994,3650555.4965718985,-3399.3036013087863,-12821375.373345498,186114560.70519108
39234.39909765235,-30454.873227668333,-2.0122792321330962e-15,,,22934244.55438006,302151.5516942216,-27750004.70049877,22656356.966171525,4.94765117764473e-10,-14781201.792447863,134266273.56538165
8262767.096465112,-14436.373624432525,-5431.743803429619,,,-8954156.661497803,284146.79285442043,-20728989.84438448,19256798.56065448,825554.5672774779,-16089312.435631508,178769850.68196467
222913.90614394125,1582.1259788032846,-10863.487606859238,,,-5364384.037193791,266142.0340146193,-28325298.10525337,17938341.75608813,-1156390.557636645,-12668208.358740496,126210010.13280672
67650006.09870024,21862.12415728896,3051510.94857794,,,4061063.36148114,248137.2751748181,-26048277.49881499,12186403.110417172,1683789.7443203852,-13282010.832913363,125370975.6676277
31476861.22216705,42142.12233577464,6113885.38476274,,,-10775144.665964546,230132.51633501708,-24305522.1727845,7840476.84849535,-2654217.826859459,-13736120.745824348,143368172.48675922
87514442.3412185,62422.12051426031,9176259.82094754,,,19778932.051715974,212127.757495216,-10575902.870578546,3727134.4409620673,-1395193.7046135198,-13270273.365023842,291137899.3850464
1490988.1279956803,82702.118692746,12238634.257132338,,,15436488.628334086,194122.99865541485,-18225629.36804107,10192009.007298378,-697596.8523067599,-12170044.753689984,139994254.75724044
39932.64657961378,102982.11687123169,248483.98683329727,,,97257619.02107584,176118.23981561372,-10260673.194591612,4922538.291422999,4.352074256530614e-13,-11630125.09408107,149202674.6110346
44108.494824009016,123262.11504971734,26743366.724468827,,,,158113.4809758126,-833881.1265131718,6886301.3093652,-3440954.432974982,-10589097.652083684,205949725.0766213
-97775.87040031244,143542.11322820303,0.0,,,,140108.72213601152,9566396.561310416,4128102.9551755446,46265634.06691593,-10840159.814947654,185468552.55758697
-550387.5572846506,163822.1114066887,5324970.63542224,,,,122103.9632962104,17960500.695607565,7778085.360710304,13332.485452305098,-18492936.5781438,129988055.87072328
-1979076.536795867,184102.1095851744,10649941.27084448,,,,104099.20445640926,39945344.30757719,2064544.9971081128,57378.33660356956,-16008675.847108388,73890492.20768453
-3272658.7291355347,204382.10776366005,2.557953848736361e-13,,,,86094.4456166082,13088082.30232926,2473914.801519588,35739.74167442977,-12249007.664843468,122546273.96665002
-582547.6407030682,224662.1059421457,57402784.29911991,,,,68089.68677680707,6123387.929135064,11776882.36296888,-21022.045113023752,-27496231.55659468,76395292.12074687
697830.2508387953,244942.10412063127,43052106.702907816,,,,50084.92793700594,10320916.608462142,966213.6774785478,29606.70274091565,-20927903.60778652,146622128.8796535
-6712275.76087657,265222.102299117,28701429.106695715,,,,32080.16909720481,5693189.372548569,4062568.782098469,-156867.49690251483,-15858350.114984954,155122886.00374296
-5815072.172049318,285502.10047760274,14350751.510483615,,,,14075.41025740368,-4293415.325076412,6616121.161273916,-5492925.453668797,-22300270.797717504,113398691.93477967
1091559.820083951,305782.0986560884,73.91427151635095,,,,-3929.3485823974406,5544210.10180852,1075851.6867599937,84673.53081046388,-18137977.704467826,94288359.77193242
86980.0877630414,326062.09683457407,61.59522626362579,,,,-447383.1744339924,7758429.044059516,1040597.3009617764,-172622.24111336528,-14448936.489026615,78320591.9172405
-91260.3961634349,95232.43704924568,49.27618101090063,,,,-890837.0002855874,286322.9040657384,2752685.6439205264,-68611.75635977866,-6730144.088165675,62182224.81900801
-28076.96813040058,86574.94277204153,36.95713575817548,,,,-1334290.8261371823,46458541.4682558,284341.96815144207,125373.57386112894,-10975522.231353668,99828361.3284905
-40762.64370288325,77917.44849483737,24.638090505450315,,,,-6744809.225907192,35352638.85465583,507281.42187370494,-14326.411970643872,-11694612.65199654,115732071.75896354
4653303.529222583,69259.95421763323,12.319045252725154,,,,175028.66429252533,93489029.23944412,2352317.2611420774,-97986.566610179,-19154089.423151005,110676398.3512102
3329096.408585939,60602.45994042907,0.0,,,,-56397.49788310146,68411379.63777018,11357406.697293894,-171589.024005397,-25527887.50252112,74523712.31141146
4417651.271966792,51944.96566322492,220517.87573877245,,,,1542672.2419299288,75725664.452328,10737768.69885587,1522102.379637492,-8470540.909721948,197306024.62006947
40183434.84088042,43287.47138602077,198466.0881648952,,,,-4574774.42554667,74269708.44170761,5940546.321058934,-15323.135919775586,-8612168.726124771,4223480.7734397445
10377032.359912494,34629.977108816616,176414.30059101796,,,,-2303.573629245396,8246607.659602341,232528.2246512396,42116.57024903796,-5921249.771234703,-604700.9987441754
55677.60564077903,25972.482831612466,154362.51301714074,,,,4412951.595392194,21844825.72150766,251715.09762465,-1680.1416181703244,-23978628.263359245,29874570.905335017
-4639.789145778594,17314.988554408308,132310.72544326348,,,,39929089.891459264,55203398.6505824,15511684.173206875,9784114.581807448,-25864548.41622654,-6041825.475686679
4002.535743525904,8657.494277204154,110258.93786938624,,,,-22234204.844968937,90993861.10779324,-87074.68888169622,135097.33627995598,-30615948.932491,37901301.28824752
652306.3586356792,0.0,88207.15029550903,,,,-26013127.71553556,143793833.60578486,272429.25832881266,120215.03233650366,-21721674.358473733,-6814392.0196155375
3129014.9175114706,-16919401.293983992,66155.36272163177,,,,-121717587.63437796,32319545.54363795,209519.5928884932,108683.824160873,-27119960.126327347,-12218218.315529477
135036.84736279037,-33838802.587967984,44103.57514775454,,,,107407897.39655188,59179810.29981603,-2206004.477709441,85604.87159384547,-24445558.904365323,5320737.690373187
784288.7658640346,29946458.18112282,22051.787573877315,,,,-36020827.60498728,20567222.775256127,304794.9348791971,-23903.60081143481,-28033598.06270025,-7253482.540788847
201865.72540214137,153263211.33369172,5.0931703299283975e-11,,,,-262217813.014834,3465505.5567671205,318397.924686855,-58634.16327581662,-26970426.42823076,18112295.30978116
3804125.469558622,-916732.98122815,2.5465851649641987e-11,,,,216422.9879164327,-6969378.185717294,112885.33774642216,11684.29488832016,-25212698.63815947,53919057.43309691
70897454.82061943,86092405.7788858,0.0,,,,1108410.43104063,13577885.052085929,231298.4274097918,-382731.7864727504,3997785.140896983,58858336.24550656
-121544.35047350738,173101544.53899974,-1172943.5299310016,,,,11147.00474838609,69642975.91348392,78641.20454435515,-107098.22586060425,1926989232.6745903,66347608.57777694
240413.1473724452,260110683.2991137,-2345887.059862003,,,,-25919343.29293201,10634969.97570708,48216.8532329732,309928.5327354811,-13566321.276811486,43168240.66836167
55635909.43004316,908361510.3953075,-319419.1271791067,,,,58995895.22099907,47935517.012552366,42726.93465592821,-699816.6162741097,-107208.38587173176,9126318.415393714
1543652.7668132936,-31344.634742753384,38.84172627210224,,,,29541.8970746838,18082436.42061572,35608.94065131892,-938635.5869260548,,36156630.26447287
1720267.7530963435,-162251.65638745355,-173329.83830144745,,,,139777.55810569902,-6901923.971784738,62766.54398646876,-276009.3720741063,,50442431.565409474
954667.1640881796,-293158.6780321537,0.0,,,,-1717985.8427076868,-15195037.98731589,103102.09332391486,-174216.02263108143,,61184838.214814976
1487765.9239035416,-1523563.351038808,0.0,,,,-2145425.6062078928,-14240271.17577308,126704.89400194673,114536.25964417918,,123893723.96788508
-73994.73003947324,-55808.39890380879,-2.3646862246096128e-11,,,,-3961319.0066549694,-26755115.03036208,114621.36188139732,462001.1077667413,,101639406.39582522
1548251.6940899324,160088640.14103204,-36753.67368901466,,,,-27959432.42190819,-32340969.141679585,190908.16350683384,15956346.45572314,,76747930.88928337
144765.17534780246,-175.10099664237953,3.637978807091713e-11,,,,21386136.215906423,-60484402.81159312,80578.1185956088,1210764.1650204328,,116495287.0080274
900863.045228466,492118.72111861553,-39434.89570381365,,,,-6414400.504206931,-65435566.15788242,26573.395481608444,2761940.4367087884,,73336247.65774791
192045.4648891204,-1.9700922069792035,7.247535904753022e-13,,,,-18036.8377939232,-38140378.43866471,6255.546100304244,5670463.882061076,,68485701.72804831
-581700.1518065847,36746.06541152335,30925370.98332133,,,,16142.727581599856,-32953035.15897024,131500.17870408876,16848502.347924057,,78425808.60065438
2139240.2427009493,-7768.078913752455,61850741.96664267,,,,215.76186342478445,-44695070.675908536,-8198.843857606656,11670956.181664864,,39566873.70004976
-89845.33507235767,-52282.223239028266,92776112.949964,,,,-699.314327890569,-51352061.22178237,-304520.3298587786,26136257.72931511,,49100519.78147287
521017.9225190849,-1023424.1480341066,17903781.253032718,,,,-1614.3905192059224,-59327982.16894503,727375.8773202345,3207504.2354638963,,50222770.1095211
-132458.4368850034,-621045.9303381864,-1.665334536937735e-13,,,,-2529.466710521276,-112140028.91182722,116293.31957982128,10152921.633556606,,68611221.82849306
16330180.62039689,-34609.7367482124,4.656612873077393e-10,,,,-3444.5429018366294,-114284451.28406052,370355.5817997126,10563407.964244893,,60221201.92546486
6671002.0795369735,2.6193447411060333e-10,-232056.98202336268,,,,-4359.619093151982,-103452734.74271484,-65753.92791511801,11558030.531290077,,64828631.03289832
-147031.4745794332,0.0,1307881.170774898,,,,-5274.695284467336,-127510771.66290107,284284.8906004281,6097608.811991838,,63166280.21888191
4735302.189521811,20102438.901036825,-5.587935447692871e-09,,,,-6189.771475782689,-148583299.58853498,1440002.66224092,6085782.543138246,,115931922.37793852
4140115.454910833,-281233.7936595506,-1.0269562977782698e-14,,,,-7104.847667098043,-127300819.59933975,59946010.78521432,829462.674621123,,59533639.98975792
-478340.1200324777,-40187.25209669457,-9.277359436232756e-11,,,,-8019.923858413396,-141401983.20618576,86088.74180378015,302933.476265449,,96248626.26384772
7978989.659547183,-15360.466246316366,-1.8553691916167736e-10,,,,-8935.00004972875,-123774242.43265107,2774407.896900285,164534.5884476447,,24599355.942744832
1687942.020257346,9466.319604061837,9254.235083029556,,,,-6701.250037296532,-127696702.58241004,147664.07234503236,226394.45278602384,,59084308.51399506
3386982.2049548817,34293.10545444003,38089.73672610525,,,,-4467.500024864316,-57695543.06006602,47352.74916656288,160653.28515239852,,74512907.0204343
639073.5265115587,59119.89130481824,2535995.0275367405,,,,-2233.750012432098,-69939686.13644452,237778.2241631584,20461.553001209748,,35642987.8881815
1854334.9514977275,-16563.838222158884,129259096.70956343,,,,1.1823431123048067e-10,-93180128.02442828,-412687.69981916057,139837.20615837188,,77895303.8926327
9862362.65508049,366661.7255252981,32531017.600551188,,,,7.460698725481052e-13,-159275344.05691972,2496634.76124143,436595.7660442716,,82314561.61843991
876013.0313067619,-82925282.5008981,114406341.23427254,,,,35.77865054903946,-245454517.15725127,75245028.11971357,256055.2171338378,,97786473.17006455
3399705.380615396,3729.7180563466272,-3834255.960339609,,,,71.55730109807818,-197509823.1048384,610405.7650471033,-2853.29890554336,,91254709.4351994
63465.702326104605,16012755896.944254,-1682994.3379095246,,,,22.605937138251456,-190473296.0348405,-725170.8539891248,2001820381.2948773,,89251360.5234417
3060660.959534015,34209357.059985794,137362.87427973063,,,,-26.34542682157528,-153336723.98646325,4696479.874316778,282780.84210499946,,94062909.51778428
9645673.819385096,-77863542.1394304,1503881.6203584606,,,,-23959849.49740196,-83698381.9333873,4530764.188014142,-31225.49367852608,,48930730.101675525
1454454.6666624283,-189936441.3388466,19364742.294873983,,,,-204.3220872970411,-21668599.132221,10956004.395871611,756378.2386442347,,29510638.16342835
4643677.376740658,51568.67277680825,17300403.984743554,,,,-102.16104364852056,-70722042.66340736,-677558.486725909,571575.6353971199,,45539286.99528932
845949.0584044745,62812620.39123124,2791968.556482085,,,,0.0,44487727.84946879,2787088.7136748945,389334.59832332033,,41642280.08261725
12741985.270342031,125573672.10968566,68892966.06863567,,,,3329.306146114383,-4414359.126554654,5393418.504606347,273115.0256152466,,37347810.73102625
31826.333049649984,142443763.16894484,3884484.205191349,,,,2212.280107096667,-73512921.5079889,2765200.4286482586,372735.9111830348,,27841430.33027517
4535665.501677379,2731825.989510224,-8962341.193409596,,,,1095.2540680789516,-181714003.92996165,135930875.1996954,691591.3229493282,,26724750.205050714
5801436.66098618,2824008.6047843853,15486627.429622192,,,,-21.771970938764337,-114286241.80137612,30166320.58542854,4409567.883233262,,48915319.698809616
5459064.306141907,43937.44715285045,31941059.04323649,,,,454096.9618845983,-4799725.540967491,157769982.3424749,375777.30125303805,,66808145.60821778
9946180.660667518,72388.11261447654,7361432.608029869,,,,958716.9168352834,255767772.01270667,124800580.42389324,6628254.084316883,,37159589.69507439
787185.0770422136,43111.89952036788,3723410.436933363,,,,1463336.8717859683,342533828.6125398,54966370.62663415,3364199.1425303104,,80145622.31129383
-40963.333421664,13835.686426259212,12828427.41345673,,,,1967956.8267366528,382792950.9570942,15369944.501828715,4108950.0002414105,,58247678.259826
-78730.30428184361,-15440.526667849455,60657667.09757359,,,,2472576.781687339,461826536.3499231,55194709.283271015,4330791.966691702,,63572969.67150828
-117654.33694973482,-15138.842525030996,64612843.59941516,,,,2977196.7366380235,-218159635.7945577,11066300.736963872,681676.3333646999,,71157685.06886993
394599.6611387333,662789.9253313014,172202811.4638658,,,,3481816.6915887087,-223207749.71713248,28540920.31267003,4106428.7327481336,,78770357.42396082
410599.88113910414,-7206398.411888793,31753635349885.89,,,,2901513.909657257,-225192314.5879185,9045227.935888354,4244603.207499651,,48307705.18069624
370369.310580843,-15075586.749108886,,,,,2321211.127725806,-217584021.8687985,2352559.0519666835,4556769.366119972,,59931336.42606367
194404.3307108516,493355.0649589052,,,,,1740908.3457943546,-29731065.523867127,57918085.52168091,8270692.924172931,,47763664.82504655
988958.560227702,7566706711.230939,,,,,1160605.563862903,-90338486.33165464,100586276.5281138,563939.8694052994,,32000497.1474208
-1061466.1033884897,37967025.6918017,,,,,580302.7819314515,-134398342.44824857,33441349.615954205,-101474.55616653452,,31266564.20901288
469460.6054284533,186704118.8888532,,,,,8.913048077374697e-11,-67200136.56787872,8408301.996282283,805133.0701762721,,46231031.26544856
1902066.3239252388,2539146616.775995,,,,,7.468751543153e-11,-59254773.60548636,247324535.69637915,5669618.416734178,,49993026.22246442
9170162.635882989,76505.35327026877,,,,,6.024455008931302e-11,-79528100.78976004,31821288.27647724,11735482.2151237,,38625290.41076492
18062342.112013377,185688461.8715973,,,,,4.580158474709606e-11,-140171596.40230852,67956005.47229578,247431.5032967757,,25663647.8856948
2532741.819674663,378277.49363033177,,,,,3.1358619404879086e-11,-124006691.46951713,134825820.72503892,-2395494.345847284,,-1203596.499276676
78664772.48894858,5835706491.695784,,,,,1.6915654062662114e-11,-4279732.350990841,1989644.519473191,-1300360.6435744085,,9321338.31182429
1766929.140553209,185850269.62245643,,,,,2.472688720445149e-12,-97358173.96217036,2844511.3210787927,2069254.0352248296,,15839859.888944352
9382081.908027532,973972416.3604462,,,,,16745.03674847294,-62006200.44494502,181187118.4510725,113455.63196114122,,8678664.329534676
19350.485694294355,-44200.46316608327,,,,,33490.07349694587,-114216563.67738396,156116726.3624493,60590.525577257016,,1513989.422451683
1261666.451436665,400984551.6988744,,,,,1380002.7664853765,-40010024.345650695,67582392.37934083,-1638099.222791106,,-5490973.364666437
2173061.7045741035,5250714.528576586,,,,,3909.2181101125466,-135404865.75526676,35731024.58231309,4505861.585949768,,31908065.20838088
29332.07703694866,22036050.604696967,,,,,0.0,-123282395.61547773,-1053294.769739461,321270.26987845835,,20892393.18930128
-30189.8838574724,39729938.70406002,,,,,-2066170.1357438264,-133343274.67240538,2386078.1121364743,-125069.33472569706,,46779881.37129362
2219386.841604168,364444495.3647669,,,,,-4132340.271487653,-166972476.921389,91596321.5925432,1532077.5556862878,,21202771.71098441
2750194.772091601,25214873.98598544,,,,,-1852948.0653038144,-160150778.31285548,-12459870.110511515,-2932408.656524474,,34992103.33584809
8049388.052081426,32775510.963323817,,,,,426444.14088002336,-153894896.4071286,30885537.867047288,-8117957.324564592,,12817864.36208164
3510953.7481499785,9685248.201157983,,,,,20.244321678396705,-162635798.69204348,-632602.8254872453,-554949.8036774424,,19483858.77162541
702503.1632340532,80757171.59397995,,,,,0.0,-125491473.32736003,7249300.544991009,506199.8910906901,,91851335.27999017
5308468.017665871,56492267.25626908,,,,,-2251.160514787434,-99145562.29156484,1261271.8264062393,8503639.62432426,,4210199.774736044
876075.363998833,,,,,,-4502.321029574868,-119089161.5890536,30591939.854581613,701333.485887415,,7009564.43477153
4474204.828427147,,,,,,-6753.481544362301,-114458863.78267784,11334437.192009153,4118099.02347876,,14591099.875715446
7256453.994225977,,,,,,2502161.255859192,-40381549.511357546,13824203.062872289,-2632475.61480712,,82998929.2935052
58865024292.80281,,,,,,-478127.3928878228,36951028.55572677,-2729766.733686001,6292532.417309227,,50789628.98338232
-1310453.796389252,,,,,,2001097.2271001928,-14060982.226380132,14301123.713651942,-66707.52418007245,,33059331.668066736
10280575.480724951,,,,,,-3401431.1450589704,44038224.64016666,7793729.19723288,3581610.296862659,,176614140.5740568
11546288.980175585,,,,,,-30953.43106818191,24080043.18030443,36577987.03546965,4621615.181042862,,95737399.89854504
8417083.929771772,,,,,,295.59605975373944,86031285.62603834,92889185.4884007,4002894.674594288,,35263092.23871024
67182504.2628428,,,,,,172.68577761307847,93383900.40181446,73975707.12907088,5949973.298690477,,25990999.604691472
